id_festival,envergure_territoriale_festival,code_insee_commune_festival,adresse_postale_festival,complement_adresse_festival,geocodage_xy_festival,latitude_festival,longitude_festival,id_commune,GeoPoint_festival
4429,,34219,Place d'Amans,"Au fil des arts, centre culturel et artistique","43.5395150426, 2.82265477",43.5395150426,2.82265477,12705,POINT(2.82265477 43.5395150426)
407,Départementale,34224,60 Rue de la promenade,,"43.4539009157, 3.23775688397",43.4539009157,3.23775688397,12710,POINT(3.23775688397 43.4539009157)
2436,,34245,,Salle de l’Abbatiale à Saint-Chinian,"43.4211029335, 2.93138227583",43.4211029335,2.93138227583,12731,POINT(2.93138227583 43.4211029335)
6317,,34250,,,"43.5283591648, 2.86528483537",43.5283591648,2.86528483537,12736,POINT(2.86528483537 43.5283591648)
3712,,34255,230 Rue de L'aven,,"43.6896523672, 3.80969577473",43.6896523672,3.80969577473,12741,POINT(3.80969577473 43.6896523672)
4073,,34261,,"Différents lieux :  Saint-Guilhem, place de la Liberté Musée de l'abbaye Maison des coeurs Adresse administrative : Centre International de Musiques Médiévales 1090, rue de l'Aigue longue 34 090 Montpellier","43.756664412, 3.54505481445",43.756664412,3.54505481445,12747,POINT(3.54505481445 43.756664412)
4616,,34261,,l’abbaye de Gellone  Centre Culturel du Sonambule à Gignac,"43.756664412, 3.54505481445",43.756664412,3.54505481445,12747,POINT(3.54505481445 43.756664412)
251,Départementale,34266,,Différents lieux :  Château d'Assas Les Ombres  Église romane Saint-Martin-de-Pourols  Église romane Saint-Nazaire-et-Saint-Celse  Église baroque Notre-Dame-de-l’Assomption Église Saint-Gilles Les Passions Église romane Saint-Jean Mora Vocis  Grand temple Ensemble Arianna  Chapelle-caveau de Montlobre,"43.7516512162, 3.83370653974",43.7516512162,3.83370653974,12752,POINT(3.83370653974 43.7516512162)
2785,,34268,,Sous chapiteau,"43.7101712397, 3.42987273184",43.7101712397,3.42987273184,12754,POINT(3.42987273184 43.7101712397)
1971,,34270,25 Rue Saint-Exupéry,,"43.5716282319, 3.83221847952",43.5716282319,3.83221847952,12756,POINT(3.83221847952 43.5716282319)
2443,,34270,25 Rue Saint-Exupéry,,"43.5716282319, 3.83221847952",43.5716282319,3.83221847952,12756,POINT(3.83221847952 43.5716282319)
5155,,34270,25 Rue Saint-Exupéry,,"43.5716282319, 3.83221847952",43.5716282319,3.83221847952,12756,POINT(3.83221847952 43.5716282319)
6691,,34270,4 Rue de La Mairie,,"43.5716282319, 3.83221847952",43.5716282319,3.83221847952,12756,POINT(3.83221847952 43.5716282319)
6692,,34270,25 Rue Saint-Exupéry,Z.I De La Lauze,"43.5716282319, 3.83221847952",43.5716282319,3.83221847952,12756,POINT(3.83221847952 43.5716282319)
7041,,34270,25 Rue Saint-Exupéry,,"43.5716282319, 3.83221847952",43.5716282319,3.83221847952,12756,POINT(3.83221847952 43.5716282319)
6698,,34284,,Cathédrale de Saint-Pons,"43.4788345407, 2.74852691953",43.4788345407,2.74852691953,12769,POINT(2.74852691953 43.4788345407)
5251,,34293,Rue Sous Le Merisier,salle des fêtes,"43.6021759228, 2.68705591152",43.6021759228,2.68705591152,12778,POINT(2.68705591152 43.6021759228)
4635,,34299,1 Avenue Avenue De Béziers,,"43.2733185307, 3.29725083254",43.2733185307,3.29725083254,12784,POINT(3.29725083254 43.2733185307)
5861,,34299,1 Allée De La République,,"43.2733185307, 3.29725083254",43.2733185307,3.29725083254,12784,POINT(3.29725083254 43.2733185307)
381,Départementale,34301,533 Chemin De La Mogeire,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
437,Départementale,34301,2 Quai Général Durand,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
555,Intercommunale,34301,15-17 Rue Lacan,Centre photographique documentaire - ImageSingulières,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
581,Intercommunale,34301,1 route de la corniche,Theatre de La Mer,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
851,Intercommunale,34301,24 Quai d'Alger,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
3248,,34301,53 Boulevard Chevalier De Clerville,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
3418,,34301,10 Rue Voltaire,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
3721,,34301,Quai du maroc,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
5170,,34301,Promenade marechal leclerc,THEATRE DE LA MER,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
5510,,34301,,"Différents lieux : Projection sur la plage ou en salle Au cinéma Le Comoedia, 6 rue du 8 Mai 1945 - 34200 Sète Plage de la fontaine - place Roger Thérond  Sur la grande place Ouverture du festival à la plage De la Fontaine ( sète )  A la plage privée La Canopée","43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
5897,,34301,/ Promenade Marécal Leclerc,Theatre De La Mer,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
6332,,34301,6 Rue 8-May-45,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
6703,,34301,51 Rue Pierre Sémard,,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
6878,,34301,,Médiathèque Montaigne Centre culturel Léo malet Ecoles maternelles,"43.3917705831, 3.64705148296",43.3917705831,3.64705148296,12786,POINT(3.64705148296 43.3917705831)
3576,,34307,,Theatre de verdure des carrières de la fond d'armand,"43.7090174126, 3.99451003779",43.7090174126,3.99451003779,12792,POINT(3.99451003779 43.7090174126)
4948,,34314,Chemin du lavoir,Parc de la plaine,"43.7367810666, 3.85739515015",43.7367810666,3.85739515015,12799,POINT(3.85739515015 43.7367810666)
6078,,34324,,Différents lieux :  parvis de l’église Saint-Alpin places de l’Hôtel de Ville et de la République Kiosque du grand Jard,"43.2476112282, 3.28929431362",43.2476112282,3.28929431362,12809,POINT(3.28929431362 43.2476112282)
701,Intercommunale,34328,4 Place de la  Mairie,,"43.5790567885, 3.56253401848",43.5790567885,3.56253401848,12813,POINT(3.56253401848 43.5790567885)
2476,,34328,domaine de biar,"Galerie Sténopé à Clermont-Ferrand 6 octobre 2021 À voir dans le cadre""]","43.5790567885, 3.56253401848",43.5790567885,3.56253401848,12813,POINT(3.56253401848 43.5790567885)
6719,,34332,12 Rue de L'hospice,,"43.3131142636, 3.39889710362",43.3131142636,3.39889710362,12816,POINT(3.39889710362 43.3131142636)
4966,,34337,domaine de maguelone,Cathédrale de Maguelone,"43.5249723481, 3.85846205367",43.5249723481,3.85846205367,12821,POINT(3.85846205367 43.5249723481)
3588,,34343,,"Différents lieux : École maternelle Les Asphodèles Église Saint Etienne - Place de l'Église chapiteau, centre du village","43.7367573026, 3.69220324597",43.7367573026,3.69220324597,12827,POINT(3.69220324597 43.7367573026)
1556,Régionale,34344,192 Avenue Jean Béne,,"43.5685394142, 4.0758328467",43.5685394142,4.0758328467,12828,POINT(4.0758328467 43.5685394142)
3662,,34344,,"Soit l’Église Saint Augustin ou au Palais des Congrès Adresse administrative: Associtation O.C.L. 3, rue Philippy 34000 Montpellier","43.5685394142, 4.0758328467",43.5685394142,4.0758328467,12828,POINT(4.0758328467 43.5685394142)
6906,,35007,Bibliothèques,Médiathèques,"48.2991937889, -1.63035557088",48.2991937889,-1.63035557088,12835,POINT(-1.63035557088 48.2991937889)
2488,,35012,3 bis La Haute Chapelle,,"47.8302948158, -1.67649507218",47.8302948158,-1.67649507218,12839,POINT(-1.67649507218 47.8302948158)
4681,,35012,mi-distance Axe Rennes Nantes,,"47.8302948158, -1.67649507218",47.8302948158,-1.67649507218,12839,POINT(-1.67649507218 47.8302948158)
4130,,35019,Musique en Forêt de Villecartier,,"48.4405619878, -1.56381100666",48.4405619878,-1.56381100666,12846,POINT(-1.56381100666 48.4405619878)
5032,,35022,Jardins du Thabor,,"48.2965087434, -1.9428236566",48.2965087434,-1.9428236566,12848,POINT(-1.9428236566 48.2965087434)
6367,,35022,Rue de la Berrerie,,"48.2965087434, -1.9428236566",48.2965087434,-1.9428236566,12848,POINT(-1.9428236566 48.2965087434)
4491,,35024,,,"48.1812360423, -1.64589552684",48.1812360423,-1.64589552684,12850,POINT(-1.64589552684 48.1812360423)
5716,,35024,Plan d'eau de Betton,,"48.1812360423, -1.64589552684",48.1812360423,-1.64589552684,12850,POINT(-1.64589552684 48.1812360423)
6751,,35035,Le Bourg,,"47.9563331223, -1.95993951204",47.9563331223,-1.95993951204,12861,POINT(-1.95993951204 47.9563331223)
3922,,35037,Le Mafeu,,"48.044637167, -1.86571618785",48.044637167,-1.86571618785,12862,POINT(-1.86571618785 48.044637167)
4320,,35049,"Sous le Grand chapiteau de la Houle, Cabaret John Wright, au bord de la Cancalaise","Cafés du Bourg de Cancale, de port Mer, de la Houle","48.6835209896, -1.8650827351",48.6835209896,-1.8650827351,12872,POINT(-1.8650827351 48.6835209896)
5392,,35049,Parking de l'office du Tourisme,Rue du Port,"48.6835209896, -1.8650827351",48.6835209896,-1.8650827351,12872,POINT(-1.8650827351 48.6835209896)
2036,,35051,Dans une trentaine de salles d'Ile-et-Vilaine,,"48.1202268032, -1.59714447272",48.1202268032,-1.59714447272,12874,POINT(-1.59714447272 48.1202268032)
4144,,35054,,,"47.9537247439, -1.62469972831",47.9537247439,-1.62469972831,12876,POINT(-1.62469972831 47.9537247439)
6603,,35056,Terrain de Sports,,"48.3817396388, -1.8184050063",48.3817396388,-1.8184050063,12878,POINT(-1.8184050063 48.3817396388)
2040,,35068,Rue du Plessis beucher,,"48.120001247, -1.40402096437",48.120001247,-1.40402096437,12890,POINT(-1.40402096437 48.120001247)
2351,,35069,Festival Paradisio,2 rue Sainte-Croix,"48.0441575779, -1.50016256863",48.0441575779,-1.50016256863,12891,POINT(-1.50016256863 48.0441575779)
5400,,35069,Le château,,"48.0441575779, -1.50016256863",48.0441575779,-1.50016256863,12891,POINT(-1.50016256863 48.0441575779)
5401,,35069,Château de Châteaugiron,,"48.0441575779, -1.50016256863",48.0441575779,-1.50016256863,12891,POINT(-1.50016256863 48.0441575779)
4326,,35072,Cinéma Le Vendelais,,"48.2287242632, -1.16547272515",48.2287242632,-1.16547272515,12894,POINT(-1.16547272515 48.2287242632)
3774,,35082,Le vauvert en plein air,,"47.8725233348, -1.41640449384",47.8725233348,-1.41640449384,12902,POINT(-1.41640449384 47.8725233348)
3478,,35084,,,"47.872461539, -2.08792248915",47.872461539,-2.08792248915,12903,POINT(-2.08792248915 47.872461539)
6767,,35085,Château de la Ballue et forêt de Villecartier,,"48.4083560805, -1.74519435019",48.4083560805,-1.74519435019,12904,POINT(-1.74519435019 48.4083560805)
4155,,35092,,,"48.4408107773, -1.65625423904",48.4408107773,-1.65625423904,12911,POINT(-1.65625423904 48.4408107773)
2053,,35093,18 Bd Féart,,"48.6241805945, -2.0619828606",48.6241805945,-2.0619828606,12912,POINT(-2.0619828606 48.6241805945)
3149,,35093,Palais des Arts et du Festival,Théâtre Debussy,"48.6241805945, -2.0619828606",48.6241805945,-2.0619828606,12912,POINT(-2.0619828606 48.6241805945)
3783,,35093,Palais des Arts et du Festival,,"48.6241805945, -2.0619828606",48.6241805945,-2.0619828606,12912,POINT(-2.0619828606 48.6241805945)
5411,,35093,24 Bd Féart,Côte d'Emeraude,"48.6241805945, -2.0619828606",48.6241805945,-2.0619828606,12912,POINT(-2.0619828606 48.6241805945)
5412,,35093,6 rue Sadi Carnot,Auditorium Stéphan Bouttet,"48.6241805945, -2.0619828606",48.6241805945,-2.0619828606,12912,POINT(-2.0619828606 48.6241805945)
6946,,35093,Théâtre Debussy,,"48.6241805945, -2.0619828606",48.6241805945,-2.0619828606,12912,POINT(-2.0619828606 48.6241805945)
2054,,35095,Grand rue Centrale,,"48.5364110141, -1.74135530934",48.5364110141,-1.74135530934,12914,POINT(-1.74135530934 48.5364110141)
5749,,35102,Pace de la Mairie,,"47.9018762772, -1.26101928892",47.9018762772,-1.26101928892,12920,POINT(-1.26101928892 47.9018762772)
2064,,35115,Centre culturel Juliette Drouet,,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
3488,,35115,Espace Aumaillerie,,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
3643,,35115,9 rue des Frères Dévéria,,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
4731,,35115,Château de Fougères et ses alentours,,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
5932,,35115,Rue du Gué Maheu,,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
6124,,35115,Le Coquelicot,Théâtre Victor Hugo,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
6223,,35115,Eglise Saint-Léonard,,"48.3524697115, -1.19431177241",48.3524697115,-1.19431177241,12932,POINT(-1.19431177241 48.3524697115)
5238,,35118,Ferme de la Rogerie,,"48.2882041864, -1.52746285795",48.2882041864,-1.52746285795,12935,POINT(-1.52746285795 48.2882041864)
6594,,35120,Salle Polyvalente,,"48.2133254705, -1.79930703575",48.2133254705,-1.79930703575,12937,POINT(-1.79930703575 48.2133254705)
5598,,35128,Au bord du canal La Plousière,,"48.2923904516, -1.72349623823",48.2923904516,-1.72349623823,12945,POINT(-1.72349623823 48.2923904516)
2677,,35130,"En salles et en extérieur dans # lieux du village : écoles, salle de sport, jardin secret, vitrine de magasin,prairies, ruines du château...",,"48.3018808207, -1.77748405021",48.3018808207,-1.77748405021,12946,POINT(-1.77748405021 48.3018808207)
4358,,35130,Salle de sport ou de spectacle,,"48.3018808207, -1.77748405021",48.3018808207,-1.77748405021,12946,POINT(-1.77748405021 48.3018808207)
4743,,35136,Le Gentieg,,"47.9428950804, -1.50038718382",47.9428950804,-1.50038718382,12952,POINT(-1.50038718382 47.9428950804)
2687,,35145,"Chapelle Saint Joseph, Lieu dit Le Chêne Mort","Salle des Menhirs, 26 Grande Rue","47.733471612, -1.87194975237",47.733471612,-1.87194975237,12961,POINT(-1.87194975237 47.733471612)
5438,,35152,Rue Pierre de Coubertin,,"48.204097581, -1.51420907793",48.204097581,-1.51420907793,12967,POINT(-1.51420907793 48.204097581)
6255,,35162,"Salle des Sports Yves Derieux, Place Charles de Gaulle, Place Bochin et Centre ville",,"48.4868885908, -1.12369660788",48.4868885908,-1.12369660788,12976,POINT(-1.12369660788 48.4868885908)
4770,,35163,Bois Le Hout,,"48.293087363, -1.12955612436",48.293087363,-1.12955612436,12977,POINT(-1.12955612436 48.293087363)
4467,,35168,Val d'Anast,,"47.8971012974, -1.99867854689",47.8971012974,-1.99867854689,12982,POINT(-1.99867854689 47.8971012974)
6813,,35173,La Mite - Association Art et Culture,,"48.2193069814, -1.68950220558",48.2193069814,-1.68950220558,12987,POINT(-1.68950220558 48.2193069814)
6814,,35173,Salle Polyvalente,Rue de  Montreuil,"48.2193069814, -1.68950220558",48.2193069814,-1.68950220558,12987,POINT(-1.68950220558 48.2193069814)
2527,,35176,Espace Claude Michel,,"47.8050001887, -1.79981410683",47.8050001887,-1.79981410683,12990,POINT(-1.79981410683 47.8050001887)
3663,,35177,Rue Texus,,"48.2130666672, -1.75057215298",48.2130666672,-1.75057215298,12991,POINT(-1.75057215298 48.2130666672)
5918,,35178,Bataille de Saint-Aubin-du Cormier,,"48.2971797234, -1.43837213468",48.2971797234,-1.43837213468,12992,POINT(-1.43837213468 48.2971797234)
4397,,35187,Prée des Jeux du Cârouj,,"48.059933472, -1.99008537755",48.059933472,-1.99008537755,13000,POINT(-1.99008537755 48.059933472)
5111,,35198,La Métrie,,"48.0087571587, -1.36287785518",48.0087571587,-1.36287785518,13011,POINT(-1.36287785518 48.0087571587)
3519,,35211,29 Rue de Chevalier Lancelot,,"48.030192406, -2.17342058709",48.030192406,-2.17342058709,13023,POINT(-2.17342058709 48.030192406)
5467,,35211,Pans d'eau de Paimpont (étang de l'Abbaye),,"48.030192406, -2.17342058709",48.030192406,-2.17342058709,13023,POINT(-2.17342058709 48.030192406)
5634,,35211,Territoire de Brocéliande,,"48.030192406, -2.17342058709",48.030192406,-2.17342058709,13023,POINT(-2.17342058709 48.030192406)
4813,,35220,Le château des Pères,,"48.0111877546, -1.42837195377",48.0111877546,-1.42837195377,13031,POINT(-1.42837195377 48.0111877546)
2116,,35223,Cinéma L'Hermine,Rue de L'Hermine,"47.9968736139, -2.07990195207",47.9968736139,-2.07990195207,13034,POINT(-2.07990195207 47.9968736139)
3219,,35223,La Vacherie,,"47.9968736139, -2.07990195207",47.9968736139,-2.07990195207,13034,POINT(-2.07990195207 47.9968736139)
4815,,35231,Château du Bois Glaume Moulin de Roudun,,"47.8990359513, -1.68518288272",47.8990359513,-1.68518288272,13042,POINT(-1.68518288272 47.8990359513)
3539,,35236,Ciné Manivel,,"47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
4245,,35236,Ciné Manivel Redon,12 Quai Jean Bart,"47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
4432,,35236,Idem,Idem,"47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
4603,,35236,"Ciné Manivel, Théâtre de Redon","Parc Anger, Grenier à sel","47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
5132,,35236,Ciné Manivel,,"47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
6297,,35236,Salle des Sports,,"47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
6299,,35236,P'tit théâtre Notre-Dame (Quai Surcouf),"Médiathèque de Redon, château de Caslou (Parc Anger)","47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
7025,,35236,Ciné Manivel,,"47.6609734327, -2.08008568692",47.6609734327,-2.08008568692,13047,POINT(-2.08008568692 47.6609734327)
1061,Intercommunale,35238,Scène de territoire pour les arts de la piste,3 Rue de Lorraine,"48.1119791219, -1.68186449144",48.1119791219,-1.68186449144,13049,POINT(-1.68186449144 48.1119791219)
1189,Intercommunale,35238,"Avenue Charles Tillon, Ferme de la Harpe, et différents lieux à Rennes",,"48.1119791219, -1.68186449144",48.1119791219,-1.68186449144,13049,POINT(-1.68186449144 48.1119791219)
1826,,35238,Place du Parlement de Bretagne,,"48.1119791219, -1.68186449144",48.1119791219,-1.68186449144,13049,POINT(-1.68186449144 48.1119791219)
