id_festival,site_internet_festival,adresse_mail_festival
372,"https://www.lindependant.fr/2019/07/29/tous-yeux-tout-torreilles-le-festival-finit-en-beaute,8336987.php",torreilles@perpignanmediterraneetourisme.com
1303,http://www.leshordesmetalliques.com/pwoa/,pyreneanwarriors@gmail.com
373,,yves.girmens@free.fr
1143,,simeonm30@yahoo.com / prieure.santa.maria.vilar@gmail.com
558,,rdrague@orange.fr / jbarrere1@club-internet.fr
5542,,laurent.wine@orange.fr
5724,,communication.kuckuck@gmail.com
3481,https://m.facebook.com/FestivOurs.Dambach.la.Ville/,accueil@dambach-la-ville.fr
2210,https://amisabbatiale-ebersmunster.fr,contact@amisabbatiale-ebersmunster.fr
5907,https://www.heavensdoor.fr,contact@heavensdoor.fr
1963,https://www.musee-wurth.fr/activites-evenements/piano-au-musee-wurth,
3489,https://festival-ventsdest.fr/accueil/,contact@acsl-furdenheim.org
5070,https://www.festivalholtzi.fr,contact@festivalholtzi.fr
4531,https://www.festivalduhoublon.eu/,osl@agglo-haguenau.fr
5241,https://www.humour-des-notes.com/,relais.culturel@agglo-haguenau.fr
6413,,roland.engel@wanadoo.fr
3658,https://www.printempsdesbretelles.fr,f.staub@illiade.com
5423,,contact@boogie-spirit.com
6586,,contact@paysdebarr.fr
6002,,info@ponderosa.family
2695,,mairie@marlenheim.com
3679,https://mittelbergheimcuiv.wixsite.com/mittelcuivrheim,mittelbergheim.cuivres@gmail.com
5287,,lacuisine.asso@gmail.com
3914,,contact@jdlg.eu
6650,,jakikoehler@orange.fr
4888,https://www.decibulles.com,info@decibulles.com
6459,,momesenscene@reseau-animation.com
4235,,cabinet@obernai.fr
6463,https://www.festivalmusiqueobernai.com/fr/,contact@festivalmusiqueobernai.com
6831,https://www.pisteursdetoiles.com/,info@espace-athic.com
6832,https://summerlied.org/,info@summerlied.org
4000,https://www.festival-augresdujazz.com,contact@festival-augresdujazz.com
4433,https://www.compagniedesinsupportes.com,soirs.a.pressoirs@gmail.com
4249,,infos@multi-culturelle.com
7044,http://theworldtoday.fr/,contact@theworldtoday.fr
3093,https://www.mouton-lion.org,communication@espace-rohan.org
5679,https://www.schilickoncarnet.fr/,sara.sghaier@ville-shiltigheim.fr
4847,,veronique.vandamme@agglo-haguenau.fr
1828,https://www.zone51.net,contact@zone51.net
1957,,marckodrom@free.fr
2458,,vincent.banchet@univ-reims.fr
4631,,arts.contemporains@ville-selestat.fr
5508,https://www.l-evasion.fr,evasion-communication@apeicentrealsace.fr
6668,https://www.zone51.net,contact@zone51.net
1651,,marie.lalevee@versantest.org
2145,https://www.strasbourg.eu/rencontres-illustration,gabrielle.kwiatkowski@strasbourg.eu
2307,,info@exhibitronic.eu
2308,http://www.programmeimmersion.fr/,contact@lesatelierseclaires.com
2463,https://www.couleurs-conte.fr,cesttoutunart@free.fr
2609,,
2610,http://strasbourgfestival.com/,com@strasbourgfestival.com
2611,https://www.tjp-strasbourg.com,info@theatre-jeune-public.com
2612,https://www.octobertone.com/otparties,staff@octobertone.com
2754,,
2755,https://www.ciradanses.fr,strasbourgdanselete@ciradanses.fr
2952,https://festivalmusica.fr,contact@festivalmusica.fr
2987,,thierry@artefact.org
3033,http://www.cinema-star.com/,libs@cinema-star.com
3250,https://www.facebook.com/FestivalFilmPalestinienStrasbourg,ja.neveux@laposte.net
3251,,collectifoff@gmail.com
3252,http://biennale-strasbourg.eu/,info@biennale-strasbourg.eu
3573,http://demostratif.fr,association@demostratif.fr
3574,,sophie.kauffenstein@accelerateurdeparticules.net
3575,https://www.strasbulles.com,contact@strasbulles.fr
3723,,thierry.knosp@gmail.com
3724,https://www.strasorgues.fr,contact@strasorgues.fr
3877,http://theater-baden-alsace.com,info@baalnovo.com
3878,,burstscratch@gmail.com
3879,https://www.voix-romane.com,accueil@voix-romane.com
4277,https://festival-augenblick.fr,contact@festival-augenblick.fr
4278,,contact@coze.fr
4279,http://www.scenes-du-nord.fr/,communication@scenes-du-nord.fr
4280,,exemplaires2019@gmail.com
4461,https://www.longevity-festival.com,contact@longevity-festival.com
4636,https://voixetouffees.org,info@voixetouffees.org
4638,https://www.nlcontest.com,contact@nlcontest.com
4852,http://demostratif.fr,s.vilmar@demostratif.fr
4853,https://www.pole-sud.fr,infos@pole-sud.fr
4854,https://www.inact.fr,info@inact.fr
4855,https://hiphopinfosfrance.com,
4856,https://www.m-ea.eu,contact@m-ea.eu
4917,https://fr-fr.facebook.com/kingsofdoc/,contact@repliques.eu
5350,https://www.colors-art.eu,contact@colors-art.eu
5351,https://lemoiskreyol.fr/,kreyolkadans@gmail.com
5352,,contact@strasmed.com / info@strasmed.com
5511,,contact@strassiran.org
5680,https://operanationaldurhin.eu/fr,ballet@onr.fr
5899,,leszygomaniacs@wanadoo.fr
5976,https://www.jazzdor.com,contact@jazzdor.com
5977,https://www.artefact.org,
6066,http://shalomeuropa.eu/,contact@strassiran.org
6335,https://centralvapeur.org,
6517,,hello@contre-temps.net
6518,,contact@sokan.eu
6519,https://www.mv48h.fr/,asso.labfilms@gmail.com
6704,https://farse.strasbourg.eu/,evenements@strasbourg.eu
6880,https://Sacreesjournees.eu,accueil@sacrresjournees.eu
6881,http://www.laplumedepaon.com,contact@laplumedepaon.com
6882,https://industriemagnifique.com/,contact@industriemagnifique.com
7080,https://www.lafriquefestival.com,info@lafriquefestival.com
7081,https://www.pelpass.net,info@pelpass.net
2617,https://www.vendenheim.fr,lediapason@vendenheim.fr
5190,https://www.les-scenes-sauvages.com,les.scenes.sauvages@gmail.com
3268,https://nef-wissembourg.fr,nef@wissembourg.fr
6354,https://www.wissembourg-festival.com,dierction@wissembourg-festival.com
1955,https://www.wolfijazz.com/,billetterie@wolfijazz.com
4112,,culture@pays-sundgau.fr
5194,http://festival-amitie.com/,ueberschlag.gilbert@neuf.fr
6559,,info@tentinabul.fr
6199,,contact@foyer-erasme.com
2663,https://festival-jazz.colmar.fr,festival-jazz@colmar.fr
3632,,contact@lesprit-bd.com
3633,https://www.foire-colmar.com,info@foire-colmar.com
3776,https://festivaldulivre.colmar.fr/,festivaldulivre@colmar.fr
3777,,jazzoffcolmar@gmail.com
4336,,contact@hiero.fr
4514,https://festival-film.colmar.fr,festivalfilm@colmar.fr
4718,,contact@hiero.fr
4719,https://www.lezard.org,"contact@lezard,org"
5571,https://www.festival-humour-colmar.fr,info@festival-humour-colmar.fr
5906,,
6055,https://www.festival-colmar.com,infofestival@tourisme-colmar.com
6544,,direction@tourisme-colmar.com
6546,https://www.lezard.org,contact@lezard.org
6942,https://dailleursdici.com,contact@dailleursdici.com
7126,,
3656,,letriangle@ville-huningue.fr
5761,,traverselair68@gmail.com
4739,,lesmusicales@wanadoo.fr
6233,https://collectifdespossibles.fr,contact@collectifdespossibles.fr
5424,https://www.espace110.org,rpc@espace110.org
3327,,mairie@ville-ingersheim.fr
2898,https://fr-fr.facebook.com/indetour/,indetourfestival@gmail.com
5078,https://www.momix.org,info@momix.org
2079,,helpoazilo@gmail.com
1021,https://festivalorguemasevaux.com,masevaux@hautes-vosges-alsace.fr
1942,,
2701,http://www.festival-meteo.fr,info@festival-meteo.fr
2873,https://www.lafilature.org,benoit.andre@lafilature.org
3085,http://www.festival-sans-nom.fr/,
3362,,olivier.dieterlen@noumatrouff.fr
3363,https://cinebelair.org,cinebelair@wanadoo.fr
5286,,drummher.festival@gmail.com
5628,https://scenesderue.fr,scenesderue@mulhouse.fr
6268,https://www.biennale-photo-mulhouse.com,agrandisseur@gmail.com
6452,http://biennale-jeunes-createurs-mulhouse.com/,amelie.gonin@mulhouse-alsace.fr
6992,,ccamulhouse@gmail.com
7118,https://chipozik.com/,chipozik@gmail.com
7138,https://www.leprintempsdutango-mulhouse.fr,leprintempsdutango@gmail.com
3517,,contact@jazzmunster68.eu
4578,https://www.valleedescontes.org,projetspourlavallee@wanadoo.fr
2711,,cirkomarkstein@aol.com
1080,https://www.musicalta.com/,contact@musicalta.com
2583,https://www.la-bobine.org,culture@la-bobine.org
4812,,culture@la-bobine.org
1827,,contact@festival-musique-ancienne-ribeauville.eu
5486,,livresenscene@cc-ribeauville.fr
6679,,cyjouffre@hotmail.com
2600,,contact@lesmangeursdelune.fr
2736,https://www.musicalta.com,billetterie@musicalta.com
5661,https://www.jazz-amarinois.fr,contact@jazz-amarinois.fr
1846,,sophie.jakowenko@ville-saint-louis.fr
3559,,billetterie@theatrelacoupole.fr
4623,,mediatheque@ville-saint-louis.fr
6694,https://www.athila.fr,athila.impro@free.fr
4252,,secretariat@csva.fr
6494,https://cestdanslavallee.fr,contact@cestdanslavallee.fr
4087,,assoempreinte22@gmail.com
5171,https://www.facebook.com/festi.debat/?ref=page_internal,vincent.banchet@univ-reims.fr
2608,https://www.musicales-soultz68.com,monique.leimbach@wanadoo.fr
5349,,mairie@soultz68.fr
4460,,
4894,,info@pays-sundgau.fr
6346,https://www.facebook.com/arkediart,arkediart@arkedia.fr
5362,https://www.mairie-village-neuf.fr,s.culturel@mairie-village-neuf.fr
2921,https://www.few-art.org/,argine.jermann@gmail.com
5536,,bernard.persigan@live.fr
5880,https://www.ramdamwittenheim.fr,n.neher@mjcwittenheim.fr
4476,,slichtenauer@icloud.com
4878,,communication@festivaljazzmanouche.org
5546,https://www.facebook.com/AML97/,aml.bagnols@laposte.net.
4259,http://www.festival-dezing.com/,contact@festival-dezing.com
6920,http://www.bsmfestival.com/,
2402,,lesamisdoingt@gmail.com
2574,,lesamisdoingt@gmail.com
1377,,bulle.dor@hotmail.fr
1568,,festival@quaisdudepart.fr
6195,,bulle.dor@hotmail.fr
1271,,info@polepik.com
1376,http://www.fetedulivredebron.com/,yn.nicol@gmail.com
1399,https://www.cinemalesalizes.com,info@cinemalesalizes.com
2188,,administration@pole-en-scenes.com
2644,,
3133,https://www.koodshow.fr,contact@koodshow.fr
3625,https://www.facebook.com/ventsdumonde/,
3978,,contact@lesvendangesmusicales.fr
2656,http://www.tourismepierresdorees.com,
1204,http://opalebd.com/festivals/details/852,
890,https://www.facebook.com/events/235212447433611/?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D,
6771,,christianbesson69@gmail.com
5225,https://fr-fr.facebook.com/horsefieldfestival/,
3016,,
3785,https://www.charenson.com/,
1015,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2207,
4350,https://www.mairie-francheville69.fr/articles/6e-edition-des-estivales-au-fort-du-bruissin/,
4524,https://invoceveritas.fr/le-festival,
2526,https://les-singes.fr/,
3180,,contact@limas.fr
6815,http://www.loisirs-beaujolais.fr/Festival-du-Cri-du-Col-2022-en,criducol@gmail.com
6816,https://www.lionsmetalfestival.com/,mairie.montagny@montagny69.fr
689,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/1648,
3360,https://www.lestoilesdesmomes.fr/accueil,m.houze@cc-paysmornantais.fr
3006,,
7003,,
3852,https://www.lesfrancophonides.fr/,contact@lesfrancophonides.com
6669,https://pierrebenitemdp.fr,maisondupeuple@pierrebenite.fr
97,,
6473,http://unmoutondansleciel.fr/,
1039,http://www.lombredesmots.fr,
1122,https://www.lombredesmots.fr,mots@lombredesmots.fr
2533,https://www.bluesajarnioux.com/,contact@syndicat-initiative-jarnioux.com
3004,http://rdv-rochebonne.fr/,contact@rdv-rochebonne.fr
5479,,n.rosier@cegetel.net
3388,,festivallees@gmail.com
5131,,
1681,https://itinerancestsiganes.com/,a.aspord@artag-asso.com
3819,,billetterie@tng-lyon.fr
4248,https://dindesfolles.com,fabianmoritz@gmail.com
6484,https://festivalextrapolis.wixsite.com/extrapolis,
4612,,
2292,https://www.festifuries.com/,
500,,
3552,https://www.saint-fons-jazz.fr,
1948,,
5328,https://cinemourguet.com/caravane,cinemourguet@cinemourguet.com
67,http://www.lesmusiquesdebeauregard.fr/,festival.baroque@mairie-saintgenislaval.fr
932,http://www.mairie-stgenislesollieres.fr/fr/information/53021/changez-air,changezdair@gmail.com
3410,https://www.ekleknopopulace.fr,blablabla5@hotmail.fr
2300,https://www.agnyfest.fr,contact@agnyfest.fr
1050,http://www.festivache.fr,
5668,https://www.fineetcinou.fr/,info@cinemaparadiso.fr
4083,https://www.lacroiseedeschap.fr/,
3726,,
6336,,
6707,http://www.loisirs-beaujolais.fr/?Le-Rotarire-2022-Festival-d-humour,
5684,http://www.theatrepierresdorees.fr/index.php/les-rencontres-de-theize,adm.compagnies@gmail.com
915,,courantdart69@gmail.com
617,https://interval.ccvl.fr,interval.ccvl@gmail.com
2867,http://www.lesgrossesguitares.com,
78,http://www.avaulxjazz.com,
556,https://www.unpoingcestcourt.com,info@vaulxfilmcourt.com
1141,,
3428,https://www.evasionfestival.com,
557,http://bdmiam.fr/,
117,http://espacepandora.org/portfolio-item/parole-daube/,espacepandora@free.fr
604,https://www.magnifiqueprintemps.fr/,
1027,,
5523,https://www.ville-venissieux.fr/,
1169,https://theatredevillefranche.com/spectacles/temps-fort/festival-nouvelles-voix/,billetterie@theatredevillefranche.com
1583,,contact@autrecinema.fr
5528,https://www.ccab.fr,ccab@ccab.fr
5876,https://lvdl69.wixsite.com/lavaguedeslivres,
7063,https://www.ain-tourisme.com/fiches/Villefranche-sur-Saone/Culture/Semaine-litteraire-2022/6050700/,lvdl69@yahoo.fr
15,,contact@undouadejazz.com
84,,
168,,en.actes.compagnie@gmail.com
227,,direction.festivals@lezola.com
258,,
306,,direction.festivals@lezola.com
475,,marie@mediatone.net
1054,https://www.facebook.com/Bedeologie/,
1387,https://invites.villeurbanne.fr/,communication@ateliers-frappaz.com
1895,,
3434,https://agendatrad.org/e_2022-05/festival-pas-pareil_33126.html,
6352,,evenements@lezola.com
6353,https://www.reperkusound.com/,marie@mediatone.net
6896,http://funambals2018.lacampanule.fr/,
7124,https://24heures.org,president@24heures.org
3267,https://www.facebook.com/VilledeVourles/posts/514794710176821,coulisses.mforte@sfr.fr
4658,https://fncta-auvergne-rhone-alpes.fr/,theavourles@gmail.com
859,http://www.mairie-chaponnay.fr/events/festival-bd/,
4338,,lepolaris@lepolaris.org
2666,,leodecines@yahoo.fr
3782,http://www.festivals-connexion.com/calendrier/99-LesEcransduDoc.html#.YrPWGuxBy3I,cine@letoboggan.com
1574,http://www.lesoniriques.fr,
4569,https://www.cinema-europeen.fr,aurelien@cinepassionmeyzieu.com
371,http://cinema-le-scenario.fr/FR/75/animeshon-festival.html,animeshonfestival@gmail.com
6280,https://www.musicenciel.fr/,
4086,http://www.leguidedesfestivals.com/2022-sathonay-blues-festival-4060735.html,
1905,http://www.planerfest.com,
1011,https://facebook.com/festivallesangivrades,
247,https://gray.fr,mairie@ville-gray.fr
5371,https://www.festivalenarc.fr,contact@festivalenarc.fr
809,,asppec.clairegoutte@gmail.com
2200,https://www.colombin-rock.fr,emmanuel.caillet@gmail.com
2056,,contact@odysseeducirque.fr
1090,,enviesdici70@gmail.com
1658,https://musetmemoire.com/,fcreux@musetmemoire.com
4348,https://www.facebook.com/Comite.des.fetes.de.Fondremand,cdf.fondremand@gmail.com
1590,,voixfestival@orange.fr
4387,https://www.rolling-saone.com,rolling.saone@orange.fr
6596,https://www.gray.fr,animation@ville-gray.fr
195,https://music-en-brousse.fr,
185,https://franches-conteries70.blogspot.com,auditorium@mairie-lure.fr
904,http://cinemaction.eklablog.fr/13e-rencontre-p1250948,association.cinemaction@gmail.com
4212,,
264,https://www.festival-art-luxeuil.com,artdanslarue70300@gmail.com
1313,,jackycastang3@yahoo.fr
1778,https://festival-art-luxeuil.com,contact@festival-art-luxeuil.com
4559,,l3lassociation@gmail.com
250,,
781,https://www.festivalportsursaone.com,naaklin70@gmail.com
1814,http://www.festivalportsursaone.com,jeanpascalmariot@gmail.com
225,https://musiqueaux4horizons.com,musiqueaux4horizons@gmail.com
1165,http://lesrendezvous.org/,lesrendezvous70@gmail.com
400,https://www.echosystem70.fr,contact@echosystem70.fr
1166,,
355,,lacenzik@gmail.com
375,https://www.theatre-edwige-feuillere.fr/,communication@theatre-edwige-feuillere.fr
1309,https://www.theatre-edwige-feuillere.fr/,contact@theatre-edwige-feuillere.fr
1334,https://justiniana.com,infor@justiniana.com
3586,https://www.cinemas-asie.com,festival.vesoul@wanadoo.fr
3432,https://rockauchateau.fr,rockauchateau70@gmail.com
4118,https://www.anost-cinema.fr/post/2021/10/09/Les-H%C3%A9ros-du-quotidien-Prendre-soin,anost.cinema@gmail.com
3137,,communication@ville-chagny71.fr
229,,
972,https://www.lireenpaysautunois.fr/,
2011,,sophie.debouverie@orange.fr
2171,,pierre-jacques-mathieu@autun.com
2636,,florence.heuillard@orange.fr
3280,http://artautun.fr/,autun@autun.com
6168,,
6908,,chapelledes7dormants@gmail.com
6012,,foyer.rural.aze@gmail.com
4493,,lacompagniedubonheurvert@yahoo.fr
6746,https://www.pontus-de-tyard.com,info@pontus-de-tyard.com
3759,https://www.letedesportraits.fr,guy.raymond2108@gmail.com
4006,https://videodansebourgogne.com,franck@videodansebourgogne.com
1317,https://www.musicales-cote-chalonnaise.fr,info@musicales-cote-chalonnaise.fr
6566,https://boumkao.fr,boumkao@gmail.com
1086,,
1311,,com@lapeniche.org
1678,https://www.espace-des-arts.com/,nicolas.royer@espace-des-arts.com
1807,https://www.chalondanslarue.com,bruno.alvergnat@chalondanslarue.com
2654,,encrage.atelier@gmail.com
3469,https://www.facebook.com/salondulivreChalon,"contact@eveiletdecouvertes.fr, contact@foire-salons-chalon.com"
5397,,nicolas.royer@espace-des-arts.com
5736,,j.leconte@wanadoo.fr
4709,https://www.cavazik.org,cynthia@cavazik.org / didierg@cavazik.org
5047,,orguecharolles@gmail.com
6762,,ferme.corcelle@free.fr
645,https://www.facebook.com/culturebrionnaissb,culture@brionnaissudbourgogne.fr
1428,https://Www.association-antipodes.fr,lange.p@live.fr
5246,https://voyageenlivres.com/,le-petit-rameur@laposte.net
6031,https://www.saintrock.eu,jeremiefayard@hotmail.fr
105,https://www.grandesheuresdecluny.com/,lesgrandesheuresdecluny@gmail.com
337,https://www.grandbastringue.com,
622,https://www.jazzcampus.fr,festivaljazzcampus@gmail.com
810,http://clunycontemporaine.org/,jocelyne.messager2@wanadoo.fr
1433,https://www.pepete-lumiere.com,pepetelumiere@gmail.com
1526,http://clunycontemporaine.org/,daujourdhuiademain@orange.fr
2045,https://journeesdesecrituresdecluny.fr,contactjdec@gmail.com
2662,https://festivalclunydanse.com/,contact@festivalclunydanse.com
3980,https://festival-bd-cluny.fr/,bd.cl@gadz.org
4333,,ilsscenent@yahoo.fr
4717,,guy.touvron@gmail.com
6207,,note.eclose@gmail.com
3480,http://www.guitaresencormatinois.com/index.php,guitaresencormatinois@gmail.com
3635,https://www.facebook.com/batdelane/events/?ref=page_internal,contact@leseclumes.net
3900,https://www.jazzacouches.fr,contact@jazzacouches.fr
6944,https://fantasyenbeaujolais.wordpress.com/,salon-fantasy@live.fr
2541,https://www.lesbeauxbagages.fr,lesbeauxbagages@ville-creusot.fr / philippe.berthaud@ville-lecreusot.fr
2843,https://fr-fr.facebook.com/events/243253119414906/,musicalium@orange.fr
3781,,gillescourtivron@gmail.com
6581,,gillescourtivron@gmail.com
1152,https://www.facebook.com/groups/112234878088/?ref=share_group_link,laveurdee@msn.com
4156,,alain.eynard@neuf.fr
5410,,cuisery.livre@orange.fr
684,http://demignyontherock.weebly.com,
2051,http://les-ligeriades.over-blog.fr/,jpinheiro@ville-digoin.fr
3637,,contact@legrandcharolais.fr
4159,,panacea@wanadoo.fr
3321,,jean-luc.girard10@wanadoo.fr
589,,contact@festival-les-musicaves.fr
6595,,
1619,http://lamanufacturedidees.org/,contact.lamanufacture@gmail.com
2531,,lydie.bajard@gmail.com
4886,https://www.lesnuitsbressanes.fr,emilie@hola-kids.fr
6631,,jimcarau@gmail.com
6976,,piecesetmaindoeuvre@free.fr
867,https://www.festival-lournand.com,bernard.farcy71@orange.fr
277,,
2087,https://www.macon.fr,
3673,https://www.periplesetcie.com/,periplesetciemacon@orange.fr
4389,https://www.festivaleffervescence.fr,gael.labanti@orange.fr
4901,https://www.lecrescent.net,lecrescent@lecrescent.net
5100,https://lesvendanges-de-lhumour.com,contact@lesvendanges-de-lhumour.com
6811,,maconsymphonies@gmail.com
3508,,antoine.pelicand@marcynema.org
6636,,art.marcigny@hotmail.fr
4887,https://www.europopcorn.fr,contact@europopcorn.fr
3823,https://alternalivresleblog.wordpress.com/2022/04/13/10-et-11-juin-2022-enfin/,alternalivres@gmail.com
636,https://www.embarcadere-montceau.fr,nelezaar@montceaulesmines.fr
5622,,douce.heure.antillaise@wanadoo.fr
3189,,jmdomi@caramail.fr
6644,https://festivalyapaslamer.com/,compagnie.cipango@gmail.com
6449,,rasposo@wanadoo.fr
2109,,fournetpierre@sfr.fr
4828,https://boumkao.fr,boumkao@gmail.com
1191,https://www.musique-en-charolais-brionnais.com,musique.en.charolais.brionnais@gmail.com
1024,https://www.docsengoguette.com,docsengoguette@gmail.com
3715,,gillap@orange.fr
5335,https://www.tradenvol.com/?fbclid=IwAR0bz-kmbJ-ELXuzy7r8XNYwFAMZYIbbll8WN7s-xoAlRupZHDhuDBPKci0,modomarchand@gmail.com
1026,https://www.licietlailleurs.com,lesfilmsdelaguyotte@gmail.com
292,https://facebook.com/FestivalDeBourgogneDuSud,arcane17desarts@orange.fr
6509,,bonjour@lapimenterie.fr
3565,,didier.lonjard@orange.fr
4265,https://www.nuitsdumontrome.com,ines.sciortino@gmail.com
5676,http://styan-scintillant.com,styan.scintillant@gmail.com
502,https://www.musival.com/,contact@musival.com
1345,https://torcymages.com,
1215,,lesripailles@hotmail.com
876,https://legalpon.com/detours-en-tournugeois/,contact@legalpon.com
3255,https://www.facebook.com/RuedesgrangesTournus,grouperuedesgranges@gmail.com
4643,https://www.tournus.fr/cinema-la-palette,cinema@tournus.fr
4644,,ac.durel@lesimpromptus.fr
6342,https://www.tournus.fr/cinema-la-palette,cinema@tournus.fr
1829,,
4471,https://www.festival-barbacane-classics.com/barbacane-macon,contact@le-concert-impromptu.fr
1197,,contact@verjuxsaonesystem.com
4752,http://cinepause.org/index.php?p=0,cinepause.71@gmail.com / cinevillage71@gmail.com
4295,,
4122,https://m.facebook.com/BDMania72/,fanny.pira@arnage.fr
4784,,
3146,https://www.lestroublesville.com,mjcfestival@gmail.com
5596,,r.dreux@lafertebernard.fr
5986,,
6960,https://www.tombesdelalune.com,tombesdelalune@gmail.com
4728,,
3162,https://lestrollsenfolie.wixsite.com/lestrollsenfolie,lestrollsenfolie@laposte.net
3495,https://www.lecarroi.org,accueil@carroi.org
5427,https://www.facebook.com/uselessfest/,laflechenotdead@gmail.com
6630,,
6980,,
2385,https://mamers-en-mars.com,festival.mamers.en.mars@gmail.com
3348,https://www.festivalsondescuivres.com,a.lebon@mainesaosnois.fr
5784,,assoparceque@yahoo.fr
6635,,
151,https://www.lemanspopfestival.com,bthomas.lmcc@gmail.com
209,https://www.bebop-festival.com,bruno@bebop-festival.com
632,https://photographiques.org,contact@photographiques.org
1509,http://connexions-festival.fr/,direction@superforma.fr
2377,https://www.assochroma.com,info@assochroma.com
2378,,
2689,,
2796,https://www.europajazz.fr,"contact@europajazz.fr, info@europajazz.fr"
3096,https://lemansjazz.com,info@lemansjazz.com
3336,,
3501,https://grainesdimages.com,
3666,,
3667,,
4377,,
4378,http://www.lemansfaitsoncirque.fr,richard.fournier@lemans.fr
5433,,
5772,https://www.pianoctambule.com,contact@pianoctambule.com
6245,,
6429,,
6430,,forumphilolemondelemans@gmail.com
6967,,
7175,,
6997,https://www.instagram.com/ribouldinguefestival/?hl=fr,ribouldinguefestival@perseigne.fr
223,https://www.facebook.com/festivals.payshautesarthe,adm.arrosoir@gmail.com
354,http://kikloche.free.fr/,adm.arrosoir@gmail.com
1325,https://fr-fr.facebook.com/festivalMOMO/,adm.arrosoir@gmail.com
2403,https://www.bienvenus-sur-mars.fr/,adm.arrosoir@gmail.com
3190,,
2429,http://aredje.net/lamarmite,info@tousceschaps.org
1626,,francois.ledoeuff@lentracte-sable.fr
4829,https://www.lentracte-sable.fr,francois.ledoeuff@lentracte-sable.fr
6681,,
2127,,
5859,,
4369,http://www.pulsart-lemans.com/,contact@pulsart-lemans.com
7,,paola.perseille@pays-valleeduloir.fr
8,,paola.perseille@pays-valleeduloir.fr
854,,balayvre@gmail.com
4293,,balayvre@gmail.com
5881,https://epau.sarthe.fr,michel.galvane@sarthe.fr
1931,,info@tartine-production.com
1170,http://polarenbauges.over-blog.com/,
259,https://www.nuitsromantiques.com,contact@nuitsromantiques.com
426,https://labrechefestival.com/,prod@labrechefestival.com
3273,https://festivalaixoperette.wordpress.com/,aixoperette@gmail.com
3746,https://musilac.com,bruno@rpo.net
828,,
829,https://www.arlysere.fr/actualites/litteratures-voyageuses-edition-2021/,
935,https://www.grandbivouac.com/fr,communication@grandbivouac.org
2483,https://www.albertvillejazzfestival.com/infos.html,
2626,https://www.festivaldetarentaise.com,contact@festivaldetarentaise.com
5652,https://www.albertvillejazzfestival.com,contact@albertvillejazzfestival.com
6532,,
5606,,
6545,https://www.zicomatic.net,
111,https://avant-pays-savoyard.wixsite.com/fete-litteraire,
3997,https://www.cinerural-labiolle.org,cinelabiolle@gmail.com
430,https://festivaldesarcs.com/,pytanguy@outlook.fr
3291,https://lesarcs-filmfest.com/fr,contact@lesarcs-filmfest.com
3292,https://www.mountain-riders.org/agenda/winter-film-festival-bourg-saint-maurice/,
4918,,contact@brides-les-bains.com
165,http://fondation-facim.fr/,
262,https://www.festivalpremierroman.com,communication@festivalpremierroman.com
290,http://chamberybd.fr,
535,,lesnuitsdelaroulotte@gmail.com
644,,
1383,,
1395,,
2037,http://arc-en-cirque.asso.fr/festival-cirqule/,ressources@arc-en-cirque.asso.fr
2503,https://www.lafibala.com,chambery-ouahigouya@mairie-chambery.fr
3470,https://www.ledauphine.com/savoie/2017/03/29/l-echangeur-de-sons-revient-dans-une-version-simplifiee,accueil@apejs.org
3623,https://www.voixdhautecombe.com/,collectifphilomene@gmail.com
5566,http://festivalmodulations.com/,
6042,,
6122,,
6760,,savoiefolk@gmail.com
1490,https://www.batojazz.com/,d.scheidecker@wanadoo.fr
1150,,festivallessonsdulac@gmail.com
1596,https://www.musiqueetnature.fr,janylouise@gmail.com
1515,https://www.instinctaf.net/nos-aventures-culturelles/zygomatic-festival/,instinctaf@yahoo.fr
3055,https://liveinchartreuse.wixsite.com/festival,
5257,https://www.instinctaf.net,
2077,http://www.zikenville.fr/,
4542,https://festivallespectacleestdanslarue.com,festivalspectacleestdanslarue@gmail.com
785,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2158,
54,,
1182,http://salon-du-livre.fr,
518,http://www.livresenmarches.com,
5284,,animation@karellis.com
222,https://www.les-arts-jaillissants.fr,contact@les-arts-jaillissants.fr
719,https://www.lebouquetdesbibliotheques.fr/index/index/id_profil/65,
496,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2293,
1661,https://www.festivaldetarentaise.com,
2099,,
1636,http://festivallesnuitsdete.fr,
1099,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/1756,
5814,,
2683,https://www.rencontresbelair.com,nicole.chalmin@gmail.com
3079,https://www.facebook.com/events/431276293905181/,
2442,https://ne-np.facebook.com/tourisme.saintjeandemaurienne/photos/quinzaine-culturelle-la-quinzaine-commence-aujourdhui-de-13h-%C3%A0-17h-dans-la-salle/1092471924143715/,info@saintjeandemaurienne.com
7038,http://festival-mercilespotes.fr/,d.gros-at-theatre@wanadoo.fr
501,https://www.voixdhautecombe.com/,collectifphilomene@gmail.com
864,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2032,
3917,,
